trial_id,layout_index,initial_sigma,repeat_index,offset_x,offset_y,in_sample,gap_bin,gap_percent,n_candidates
2089,506,0.05,18,0.05904364843776924,-0.034634175434371854,True,5–<10%,8.590735145449695,1
2090,506,0.05,19,-0.009987474084418886,0.006551045059587562,True,5–<10%,8.590735145449695,1
2091,531,0.0,0,0.0,0.0,True,1–<5%,3.4407957715101243,2
2092,531,0.01,0,0.008683917784505696,-0.009327140215723978,True,1–<5%,3.4407957715101243,2
2093,531,0.01,1,-0.004693382343349567,-0.0009655765055271247,True,1–<5%,3.4407957715101243,2
2094,531,0.01,2,0.014039900408701341,0.02444486585335256,True,1–<5%,3.4407957715101243,2
2095,531,0.01,3,-0.01422310888456893,0.004229450620378463,True,1–<5%,3.4407957715101243,2
2096,531,0.01,4,-0.0002476536453659314,0.00396623257682286,True,1–<5%,3.4407957715101243,2
2097,531,0.01,5,0.0019161354729033257,0.010828469723355542,True,1–<5%,3.4407957715101243,2
2098,531,0.01,6,-0.014775807283354649,0.005580166069269239,True,1–<5%,3.4407957715101243,2
2099,531,0.01,7,0.0035728726609342495,0.006642506228093664,True,1–<5%,3.4407957715101243,2
2100,531,0.01,8,0.009342281873456452,0.002934908770030341,True,1–<5%,3.4407957715101243,2
2101,531,0.01,9,-0.000583367188402713,-0.008997135113097098,True,1–<5%,3.4407957715101243,2
2102,531,0.01,10,-0.020915610195286996,-0.007562214171118078,True,1–<5%,3.4407957715101243,2
2103,531,0.01,11,0.010348413432616532,-0.006541325112275287,True,1–<5%,3.4407957715101243,2
2104,531,0.01,12,-0.009346915105864327,0.010526924447888792,True,1–<5%,3.4407957715101243,2
2105,531,0.01,13,-0.001978137607272423,-0.003353228204418744,True,1–<5%,3.4407957715101243,2
2106,531,0.01,14,-0.012461442931869418,0.00420125382210862,True,1–<5%,3.4407957715101243,2
2107,531,0.01,15,0.0035171387097714946,0.017409264403074776,True,1–<5%,3.4407957715101243,2
2108,531,0.01,16,0.0027246693324227225,-0.018722602443220732,True,1–<5%,3.4407957715101243,2
2109,531,0.01,17,0.000899247414592472,0.0004532198310119033,True,1–<5%,3.4407957715101243,2
2110,531,0.01,18,6.641473836021964e-06,0.0038176535125619532,True,1–<5%,3.4407957715101243,2
2111,531,0.01,19,-0.01276410843469132,-0.005279292318703899,True,1–<5%,3.4407957715101243,2
2112,531,0.05,0,0.04341958892252848,-0.04663570107861989,True,1–<5%,3.4407957715101243,2
2113,531,0.05,1,-0.023466911716747835,-0.004827882527635624,True,1–<5%,3.4407957715101243,2
2114,531,0.05,2,0.07019950204350671,0.1222243292667628,True,1–<5%,3.4407957715101243,2
2115,531,0.05,3,-0.07111554442284465,0.021147253101892315,True,1–<5%,3.4407957715101243,2
2116,531,0.05,4,-0.001238268226829657,0.019831162884114302,True,1–<5%,3.4407957715101243,2
2117,531,0.05,5,0.009580677364516628,0.05414234861677772,True,1–<5%,3.4407957715101243,2
2118,531,0.05,6,-0.07387903641677325,0.027900830346346196,True,1–<5%,3.4407957715101243,2
2119,531,0.05,7,0.017864363304671248,0.03321253114046832,True,1–<5%,3.4407957715101243,2
2120,531,0.05,8,0.04671140936728226,0.014674543850151706,True,1–<5%,3.4407957715101243,2
2121,531,0.05,9,-0.0029168359420135652,-0.04498567556548549,True,1–<5%,3.4407957715101243,2
2122,531,0.05,10,-0.10457805097643498,-0.03781107085559039,True,1–<5%,3.4407957715101243,2
2123,531,0.05,11,0.05174206716308266,-0.032706625561376435,True,1–<5%,3.4407957715101243,2
2124,531,0.05,12,-0.04673457552932164,0.052634622239443964,True,1–<5%,3.4407957715101243,2
2125,531,0.05,13,-0.009890688036362115,-0.01676614102209372,True,1–<5%,3.4407957715101243,2
2126,531,0.05,14,-0.06230721465934709,0.0210062691105431,True,1–<5%,3.4407957715101243,2
2127,531,0.05,15,0.017585693548857473,0.08704632201537388,True,1–<5%,3.4407957715101243,2
2128,531,0.05,16,0.013623346662113612,-0.09361301221610366,True,1–<5%,3.4407957715101243,2
2129,531,0.05,17,0.00449623707296236,0.0022660991550595166,True,1–<5%,3.4407957715101243,2
2130,531,0.05,18,3.320736918010982e-05,0.019088267562809767,True,1–<5%,3.4407957715101243,2
2131,531,0.05,19,-0.0638205421734566,-0.026396461593519494,True,1–<5%,3.4407957715101243,2
2132,532,0.0,0,0.0,0.0,True,1–<5%,2.6760806289904067,2
2133,532,0.01,0,0.0025547623205923876,-0.0008661521591577914,True,1–<5%,2.6760806289904067,2
2134,532,0.01,1,0.002842321664252384,-0.008648107329787219,True,1–<5%,2.6760806289904067,2
2135,532,0.01,2,0.007915259457415514,-0.007527320672335128,True,1–<5%,2.6760806289904067,2
2136,532,0.01,3,0.01969851221890409,-0.01847811651615189,True,1–<5%,2.6760806289904067,2
2137,532,0.01,4,3.1968449675443253e-05,-0.002984672717187093,True,1–<5%,2.6760806289904067,2
2138,532,0.01,5,-0.0011632885166012045,0.014120022545280584,True,1–<5%,2.6760806289904067,2
2139,532,0.01,6,-0.006052963008970711,0.0025740253849436635,True,1–<5%,2.6760806289904067,2
2140,532,0.01,7,-0.0030150783058314223,0.0022710826984258556,True,1–<5%,2.6760806289904067,2
2141,532,0.01,8,-0.01464371933686806,0.007971688185541823,True,1–<5%,2.6760806289904067,2
2142,532,0.01,9,0.006329871877638362,0.005710242658277802,True,1–<5%,2.6760806289904067,2
2143,532,0.01,10,-0.01072563799865638,0.0026321193260134402,True,1–<5%,2.6760806289904067,2
2144,532,0.01,11,-0.035540215058983006,0.009229352013057917,True,1–<5%,2.6760806289904067,2
2145,532,0.01,12,0.004793037111388407,0.004485365954696082,True,1–<5%,2.6760806289904067,2
2146,532,0.01,13,-0.009250160231577133,0.018851895439908613,True,1–<5%,2.6760806289904067,2
2147,532,0.01,14,-0.0022915294170124004,0.0001476557435205613,True,1–<5%,2.6760806289904067,2
2148,532,0.01,15,-0.005723181400777,-0.005333734192026001,True,1–<5%,2.6760806289904067,2
2149,532,0.01,16,-0.016435988903376008,-0.011172155516959393,True,1–<5%,2.6760806289904067,2
2150,532,0.01,17,-0.009289569533270554,0.002553254003687399,True,1–<5%,2.6760806289904067,2
2151,532,0.01,18,-0.01574387316442686,0.007513182670187243,True,1–<5%,2.6760806289904067,2
2152,532,0.01,19,0.018165831571700923,-0.0024692823207776607,True,1–<5%,2.6760806289904067,2
2153,532,0.05,0,0.012773811602961939,-0.004330760795788957,True,1–<5%,2.6760806289904067,2
2154,532,0.05,1,0.01421160832126192,-0.043240536648936095,True,1–<5%,2.6760806289904067,2
2155,532,0.05,2,0.03957629728707757,-0.037636603361675645,True,1–<5%,2.6760806289904067,2
2156,532,0.05,3,0.09849256109452045,-0.09239058258075945,True,1–<5%,2.6760806289904067,2
2157,532,0.05,4,0.00015984224837721627,-0.014923363585935465,True,1–<5%,2.6760806289904067,2
2158,532,0.05,5,-0.0058164425830060235,0.07060011272640292,True,1–<5%,2.6760806289904067,2
2159,532,0.05,6,-0.030264815044853555,0.012870126924718318,True,1–<5%,2.6760806289904067,2
2160,532,0.05,7,-0.015075391529157113,0.011355413492129277,True,1–<5%,2.6760806289904067,2
2161,532,0.05,8,-0.0732185966843403,0.03985844092770912,True,1–<5%,2.6760806289904067,2
2162,532,0.05,9,0.031649359388191814,0.028551213291389013,True,1–<5%,2.6760806289904067,2
2163,532,0.05,10,-0.053628189993281894,0.013160596630067202,True,1–<5%,2.6760806289904067,2
2164,532,0.05,11,-0.17770107529491502,0.04614676006528959,True,1–<5%,2.6760806289904067,2
2165,532,0.05,12,0.023965185556942038,0.02242682977348041,True,1–<5%,2.6760806289904067,2
2166,532,0.05,13,-0.046250801157885664,0.09425947719954308,True,1–<5%,2.6760806289904067,2
2167,532,0.05,14,-0.011457647085062,0.0007382787176028064,True,1–<5%,2.6760806289904067,2
2168,532,0.05,15,-0.028615907003885,-0.026668670960130005,True,1–<5%,2.6760806289904067,2
2169,532,0.05,16,-0.08217994451688004,-0.05586077758479696,True,1–<5%,2.6760806289904067,2
2170,532,0.05,17,-0.046447847666352765,0.012766270018436996,True,1–<5%,2.6760806289904067,2
2171,532,0.05,18,-0.0787193658221343,0.03756591335093622,True,1–<5%,2.6760806289904067,2
2172,532,0.05,19,0.09082915785850462,-0.012346411603888304,True,1–<5%,2.6760806289904067,2
2173,536,0.0,0,0.0,0.0,True,5–<10%,5.107596334364486,1
2174,536,0.01,0,-0.010176441674445839,-0.005339397196163138,True,5–<10%,5.107596334364486,1
2175,536,0.01,1,0.0014955554429593443,0.01923511915319903,True,5–<10%,5.107596334364486,1
2176,536,0.01,2,0.005530561700435111,0.0002740958231858994,True,5–<10%,5.107596334364486,1
2177,536,0.01,3,-0.021924593089287604,-0.0028608303442658263,True,5–<10%,5.107596334364486,1
2178,536,0.01,4,-0.005816630650539293,0.006940434824336775,True,5–<10%,5.107596334364486,1
2179,536,0.01,5,0.00819001342941406,0.012974248237098066,True,5–<10%,5.107596334364486,1
2180,536,0.01,6,-0.0019414095049554016,-0.011810425722271157,True,5–<10%,5.107596334364486,1
2181,536,0.01,7,-0.0031086079811489245,0.003379498812120239,True,5–<10%,5.107596334364486,1
2182,536,0.01,8,-0.010304676471942423,0.018342044167605022,True,5–<10%,5.107596334364486,1
2183,536,0.01,9,-0.0117117103872092,-0.000950299635867099,True,5–<10%,5.107596334364486,1
2184,536,0.01,10,-0.003988090674035935,0.004336055095277428,True,5–<10%,5.107596334364486,1
2185,536,0.01,11,-0.02794660917874568,-0.011619673154665767,True,5–<10%,5.107596334364486,1
2186,536,0.01,12,-0.0018183258842222481,0.0017583289718857426,True,5–<10%,5.107596334364486,1
2187,536,0.01,13,-0.009809462877165658,-0.00407901440909085,True,5–<10%,5.107596334364486,1
2188,536,0.01,14,-0.013420034407128942,-0.002541345715610676,True,5–<10%,5.107596334364486,1
2189,536,0.01,15,-0.0003639486123072793,0.009550961391502771,True,5–<10%,5.107596334364486,1
2190,536,0.01,16,0.007942489736175014,-0.005525395380063664,True,5–<10%,5.107596334364486,1
2191,536,0.01,17,0.006217717866375342,0.003109139502324663,True,5–<10%,5.107596334364486,1
2192,536,0.01,18,-0.002562103845119505,-0.00456467905027043,True,5–<10%,5.107596334364486,1
2193,536,0.01,19,-0.0011987240497927962,0.012577986077812993,True,5–<10%,5.107596334364486,1
2194,536,0.05,0,-0.050882208372229204,-0.026696985980815692,True,5–<10%,5.107596334364486,1
2195,536,0.05,1,0.007477777214796722,0.09617559576599514,True,5–<10%,5.107596334364486,1
2196,536,0.05,2,0.027652808502175552,0.001370479115929497,True,5–<10%,5.107596334364486,1
2197,536,0.05,3,-0.10962296544643801,-0.014304151721329131,True,5–<10%,5.107596334364486,1
2198,536,0.05,4,-0.029083153252696465,0.034702174121683874,True,5–<10%,5.107596334364486,1
2199,536,0.05,5,0.0409500671470703,0.06487124118549033,True,5–<10%,5.107596334364486,1
2200,536,0.05,6,-0.009707047524777008,-0.05905212861135578,True,5–<10%,5.107596334364486,1
2201,536,0.05,7,-0.015543039905744621,0.016897494060601197,True,5–<10%,5.107596334364486,1
2202,536,0.05,8,-0.051523382359712114,0.09171022083802512,True,5–<10%,5.107596334364486,1
2203,536,0.05,9,-0.058558551936046005,-0.004751498179335495,True,5–<10%,5.107596334364486,1
2204,536,0.05,10,-0.019940453370179675,0.021680275476387144,True,5–<10%,5.107596334364486,1
2205,536,0.05,11,-0.1397330458937284,-0.05809836577332883,True,5–<10%,5.107596334364486,1
2206,536,0.05,12,-0.00909162942111124,0.008791644859428713,True,5–<10%,5.107596334364486,1
2207,536,0.05,13,-0.04904731438582829,-0.02039507204545425,True,5–<10%,5.107596334364486,1
2208,536,0.05,14,-0.06710017203564471,-0.012706728578053382,True,5–<10%,5.107596334364486,1
2209,536,0.05,15,-0.0018197430615363966,0.04775480695751386,True,5–<10%,5.107596334364486,1
2210,536,0.05,16,0.03971244868087507,-0.027626976900318324,True,5–<10%,5.107596334364486,1
2211,536,0.05,17,0.03108858933187671,0.015545697511623317,True,5–<10%,5.107596334364486,1
2212,536,0.05,18,-0.012810519225597526,-0.022823395251352147,True,5–<10%,5.107596334364486,1
2213,536,0.05,19,-0.00599362024896398,0.06288993038906497,True,5–<10%,5.107596334364486,1
2214,547,0.0,0,0.0,0.0,True,5–<10%,5.150910846533712,1
2215,547,0.01,0,-0.012343778900038536,-0.005046902708150506,True,5–<10%,5.150910846533712,1
2216,547,0.01,1,-0.0015569821067408503,0.006724581746365373,True,5–<10%,5.150910846533712,1
2217,547,0.01,2,0.0063647621472971705,0.006425281876894859,True,5–<10%,5.150910846533712,1
2218,547,0.01,3,-0.004726976392363331,-0.01323249178495781,True,5–<10%,5.150910846533712,1
2219,547,0.01,4,-0.006689745096644145,-0.003947936627965232,True,5–<10%,5.150910846533712,1
2220,547,0.01,5,-0.006856718678823393,-0.017218520823081833,True,5–<10%,5.150910846533712,1
2221,547,0.01,6,0.00430105179068647,0.001380241001042886,True,5–<10%,5.150910846533712,1
2222,547,0.01,7,-0.004456675144978428,0.01575176908285514,True,5–<10%,5.150910846533712,1
2223,547,0.01,8,0.023502778845870882,-0.0027963652482703746,True,5–<10%,5.150910846533712,1
2224,547,0.01,9,0.0005120093648515866,0.010274995157582066,True,5–<10%,5.150910846533712,1
2225,547,0.01,10,-0.011357960250739383,-0.00469265143078568,True,5–<10%,5.150910846533712,1
2226,547,0.01,11,-0.0018697503294737147,-0.008347989043477713,True,5–<10%,5.150910846533712,1
2227,547,0.01,12,0.00352664732763867,-0.020208365967732855,True,5–<10%,5.150910846533712,1
2228,547,0.01,13,-0.005043847281410233,0.0015788339351289935,True,5–<10%,5.150910846533712,1
2229,547,0.01,14,-0.004719542659400812,-0.011098540478037211,True,5–<10%,5.150910846533712,1
2230,547,0.01,15,-0.004208724634823198,0.004932019087308015,True,5–<10%,5.150910846533712,1
2231,547,0.01,16,-0.000415938461009212,0.012913422071641353,True,5–<10%,5.150910846533712,1
2232,547,0.01,17,-0.00665858837056462,0.010623715250069107,True,5–<10%,5.150910846533712,1
2233,547,0.01,18,0.010207630044585856,-0.0034049450060745653,True,5–<10%,5.150910846533712,1
2234,547,0.01,19,-0.004135731203566494,0.015483401102250736,True,5–<10%,5.150910846533712,1
2235,547,0.05,0,-0.06171889450019268,-0.02523451354075253,True,5–<10%,5.150910846533712,1
2236,547,0.05,1,-0.007784910533704251,0.03362290873182686,True,5–<10%,5.150910846533712,1
2237,547,0.05,2,0.03182381073648585,0.0321264093844743,True,5–<10%,5.150910846533712,1
2238,547,0.05,3,-0.023634881961816658,-0.06616245892478904,True,5–<10%,5.150910846533712,1
2239,547,0.05,4,-0.033448725483220726,-0.01973968313982616,True,5–<10%,5.150910846533712,1
2240,547,0.05,5,-0.03428359339411696,-0.08609260411540917,True,5–<10%,5.150910846533712,1
2241,547,0.05,6,0.02150525895343235,0.00690120500521443,True,5–<10%,5.150910846533712,1
2242,547,0.05,7,-0.02228337572489214,0.0787588454142757,True,5–<10%,5.150910846533712,1
2243,547,0.05,8,0.11751389422935442,-0.013981826241351872,True,5–<10%,5.150910846533712,1
2244,547,0.05,9,0.002560046824257933,0.05137497578791033,True,5–<10%,5.150910846533712,1
2245,547,0.05,10,-0.05678980125369692,-0.0234632571539284,True,5–<10%,5.150910846533712,1
2246,547,0.05,11,-0.009348751647368574,-0.041739945217388566,True,5–<10%,5.150910846533712,1
2247,547,0.05,12,0.017633236638193352,-0.10104182983866428,True,5–<10%,5.150910846533712,1
2248,547,0.05,13,-0.025219236407051166,0.007894169675644968,True,5–<10%,5.150910846533712,1
2249,547,0.05,14,-0.023597713297004063,-0.055492702390186055,True,5–<10%,5.150910846533712,1
2250,547,0.05,15,-0.021043623174115993,0.024660095436540075,True,5–<10%,5.150910846533712,1
2251,547,0.05,16,-0.00207969230504606,0.06456711035820677,True,5–<10%,5.150910846533712,1
2252,547,0.05,17,-0.0332929418528231,0.05311857625034553,True,5–<10%,5.150910846533712,1
2253,547,0.05,18,0.051038150222929284,-0.017024725030372827,True,5–<10%,5.150910846533712,1
2254,547,0.05,19,-0.020678656017832468,0.07741700551125369,True,5–<10%,5.150910846533712,1
2255,564,0.0,0,0.0,0.0,True,≥10%,27.436619514228543,1
2256,564,0.01,0,-0.014888439367327831,0.0034148275620967685,True,≥10%,27.436619514228543,1
2257,564,0.01,1,0.0012036244663008954,0.006365065622154795,True,≥10%,27.436619514228543,1
2258,564,0.01,2,-0.006500367550030497,0.0014966234128454797,True,≥10%,27.436619514228543,1
2259,564,0.01,3,0.0155990565118657,-0.007750405000325694,True,≥10%,27.436619514228543,1
2260,564,0.01,4,-0.009389426444595946,-0.010538260644126113,True,≥10%,27.436619514228543,1
2261,564,0.01,5,0.009110032623455756,-0.011421974929426681,True,≥10%,27.436619514228543,1
2262,564,0.01,6,-0.007973963996792425,-0.004193691537876428,True,≥10%,27.436619514228543,1
2263,564,0.01,7,0.004575727647936913,0.004197924480044702,True,≥10%,27.436619514228543,1
2264,564,0.01,8,0.0073786853857799066,0.020001425904105193,True,≥10%,27.436619514228543,1
2265,564,0.01,9,-0.003085315041567012,0.011977326665167534,True,≥10%,27.436619514228543,1
2266,564,0.01,10,0.003519521965207855,-0.0033138907255405694,True,≥10%,27.436619514228543,1
2267,564,0.01,11,-0.010413737382826358,0.00817259456371162,True,≥10%,27.436619514228543,1
2268,564,0.01,12,0.0011076798260773602,0.01511622185325257,True,≥10%,27.436619514228543,1
2269,564,0.01,13,3.374688019137487e-05,0.0009601640667645648,True,≥10%,27.436619514228543,1
2270,564,0.01,14,0.011437857893631621,0.007270460462303746,True,≥10%,27.436619514228543,1
2271,564,0.01,15,0.0011600142083726336,-0.012863257009557197,True,≥10%,27.436619514228543,1
2272,564,0.01,16,0.004331596444783158,-0.0070768601586815695,True,≥10%,27.436619514228543,1
2273,564,0.01,17,0.0052590381150065466,0.006776310489318212,True,≥10%,27.436619514228543,1
2274,564,0.01,18,0.007004951990892846,0.00356964741342498,True,≥10%,27.436619514228543,1
2275,564,0.01,19,0.01428321704047995,-0.0017023607194316026,True,≥10%,27.436619514228543,1
2276,564,0.05,0,-0.07444219683663915,0.017074137810483843,True,≥10%,27.436619514228543,1
2277,564,0.05,1,0.006018122331504477,0.03182532811077398,True,≥10%,27.436619514228543,1
2278,564,0.05,2,-0.03250183775015249,0.007483117064227399,True,≥10%,27.436619514228543,1
2279,564,0.05,3,0.0779952825593285,-0.03875202500162847,True,≥10%,27.436619514228543,1
2280,564,0.05,4,-0.046947132222979734,-0.052691303220630564,True,≥10%,27.436619514228543,1
2281,564,0.05,5,0.04555016311727878,-0.05710987464713341,True,≥10%,27.436619514228543,1
2282,564,0.05,6,-0.039869819983962135,-0.020968457689382138,True,≥10%,27.436619514228543,1
2283,564,0.05,7,0.022878638239684567,0.020989622400223513,True,≥10%,27.436619514228543,1
2284,564,0.05,8,0.036893426928899534,0.10000712952052598,True,≥10%,27.436619514228543,1
2285,564,0.05,9,-0.01542657520783506,0.05988663332583767,True,≥10%,27.436619514228543,1
2286,564,0.05,10,0.017597609826039275,-0.016569453627702846,True,≥10%,27.436619514228543,1
2287,564,0.05,11,-0.052068686914131794,0.04086297281855811,True,≥10%,27.436619514228543,1
2288,564,0.05,12,0.0055383991303868015,0.07558110926626285,True,≥10%,27.436619514228543,1
2289,564,0.05,13,0.00016873440095687434,0.004800820333822824,True,≥10%,27.436619514228543,1
2290,564,0.05,14,0.0571892894681581,0.03635230231151873,True,≥10%,27.436619514228543,1
2291,564,0.05,15,0.005800071041863169,-0.06431628504778598,True,≥10%,27.436619514228543,1
2292,564,0.05,16,0.02165798222391579,-0.03538430079340785,True,≥10%,27.436619514228543,1
2293,564,0.05,17,0.026295190575032736,0.03388155244659106,True,≥10%,27.436619514228543,1
2294,564,0.05,18,0.03502475995446423,0.017848237067124902,True,≥10%,27.436619514228543,1
2295,564,0.05,19,0.07141608520239975,-0.008511803597158014,True,≥10%,27.436619514228543,1
2296,573,0.0,0,0.0,0.0,True,1–<5%,1.5365454027195575,2
2297,573,0.01,0,-0.0015827611599438865,0.014151406104547546,True,1–<5%,1.5365454027195575,2
2298,573,0.01,1,-0.007568311354513643,-0.0020713853563400445,True,1–<5%,1.5365454027195575,2
2299,573,0.01,2,-0.010518695069710916,-0.0005207461862721312,True,1–<5%,1.5365454027195575,2
2300,573,0.01,3,-0.0006709823948124679,0.023961084305028205,True,1–<5%,1.5365454027195575,2
2301,573,0.01,4,-0.007472616025762839,-0.008804460620610527,True,1–<5%,1.5365454027195575,2
2302,573,0.01,5,0.005578042979856328,0.014152821762831827,True,1–<5%,1.5365454027195575,2
2303,573,0.01,6,0.005388142906507196,0.006054443067700473,True,1–<5%,1.5365454027195575,2
2304,573,0.01,7,-0.0044914019025108255,-0.003468158634902614,True,1–<5%,1.5365454027195575,2
2305,573,0.01,8,0.00797536832002405,-0.004348543265218005,True,1–<5%,1.5365454027195575,2
2306,573,0.01,9,0.001464437239198966,-0.009426506573636521,True,1–<5%,1.5365454027195575,2
2307,573,0.01,10,-0.007459771577244643,-0.003162045315544261,True,1–<5%,1.5365454027195575,2
2308,573,0.01,11,0.0071966754924288326,-0.002392996251107194,True,1–<5%,1.5365454027195575,2
2309,573,0.01,12,0.0031064141598915913,0.004516130330033375,True,1–<5%,1.5365454027195575,2
2310,573,0.01,13,0.0032757388797402627,-0.01415808095769916,True,1–<5%,1.5365454027195575,2
2311,573,0.01,14,0.0006818774131338864,0.0053907513445584625,True,1–<5%,1.5365454027195575,2
2312,573,0.01,15,-0.01234246398275579,-0.007522932496582158,True,1–<5%,1.5365454027195575,2
2313,573,0.01,16,0.004059766245349773,-0.00241736533533283,True,1–<5%,1.5365454027195575,2
2314,573,0.01,17,-0.0006054275472182303,0.004242187673036772,True,1–<5%,1.5365454027195575,2
2315,573,0.01,18,-0.01276700980939204,0.010088131926426025,True,1–<5%,1.5365454027195575,2
2316,573,0.01,19,-0.007611415495159781,-0.01872841549331756,True,1–<5%,1.5365454027195575,2
2317,573,0.05,0,-0.007913805799719432,0.07075703052273773,True,1–<5%,1.5365454027195575,2
2318,573,0.05,1,-0.037841556772568216,-0.010356926781700223,True,1–<5%,1.5365454027195575,2
2319,573,0.05,2,-0.052593475348554575,-0.002603730931360656,True,1–<5%,1.5365454027195575,2
2320,573,0.05,3,-0.0033549119740623394,0.11980542152514102,True,1–<5%,1.5365454027195575,2
2321,573,0.05,4,-0.037363080128814195,-0.044022303103052635,True,1–<5%,1.5365454027195575,2
2322,573,0.05,5,0.027890214899281642,0.07076410881415914,True,1–<5%,1.5365454027195575,2
2323,573,0.05,6,0.02694071453253598,0.03027221533850237,True,1–<5%,1.5365454027195575,2
2324,573,0.05,7,-0.022457009512554128,-0.01734079317451307,True,1–<5%,1.5365454027195575,2
2325,573,0.05,8,0.039876841600120255,-0.021742716326090025,True,1–<5%,1.5365454027195575,2
2326,573,0.05,9,0.00732218619599483,-0.047132532868182614,True,1–<5%,1.5365454027195575,2
2327,573,0.05,10,-0.03729885788622322,-0.015810226577721305,True,1–<5%,1.5365454027195575,2
2328,573,0.05,11,0.03598337746214416,-0.011964981255535972,True,1–<5%,1.5365454027195575,2
2329,573,0.05,12,0.015532070799457957,0.022580651650166875,True,1–<5%,1.5365454027195575,2
2330,573,0.05,13,0.016378694398701314,-0.0707904047884958,True,1–<5%,1.5365454027195575,2
2331,573,0.05,14,0.0034093870656694315,0.02695375672279231,True,1–<5%,1.5365454027195575,2
2332,573,0.05,15,-0.06171231991377895,-0.03761466248291079,True,1–<5%,1.5365454027195575,2
2333,573,0.05,16,0.020298831226748863,-0.01208682667666415,True,1–<5%,1.5365454027195575,2
2334,573,0.05,17,-0.003027137736091152,0.021210938365183857,True,1–<5%,1.5365454027195575,2
2335,573,0.05,18,-0.0638350490469602,0.050440659632130125,True,1–<5%,1.5365454027195575,2
2336,573,0.05,19,-0.03805707747579891,-0.0936420774665878,True,1–<5%,1.5365454027195575,2
2337,575,0.0,0,0.0,0.0,True,5–<10%,6.193707897749574,1
2338,575,0.01,0,0.006357186329605888,0.003914972330423191,True,5–<10%,6.193707897749574,1
2339,575,0.01,1,-0.0071013262397156265,-0.003220275447461099,True,5–<10%,6.193707897749574,1
2340,575,0.01,2,0.0003545725764366815,0.02491610544940391,True,5–<10%,6.193707897749574,1
2341,575,0.01,3,-0.0007750471551070754,0.011114436828169656,True,5–<10%,6.193707897749574,1
2342,575,0.01,4,-0.00782867814785933,-0.0059134041486467335,True,5–<10%,6.193707897749574,1
2343,575,0.01,5,-0.00019858105574141016,-0.012949295141543714,True,5–<10%,6.193707897749574,1
2344,575,0.01,6,0.01659435683639644,-0.0018359594810659094,True,5–<10%,6.193707897749574,1
2345,575,0.01,7,-0.010609936577623198,0.011286784373092112,True,5–<10%,6.193707897749574,1
2346,575,0.01,8,-0.009468764786912408,-0.007600759797834238,True,5–<10%,6.193707897749574,1
2347,575,0.01,9,-0.01365028645234469,-0.007818036447689145,True,5–<10%,6.193707897749574,1
2348,575,0.01,10,-0.005836515820197794,0.0026970470957774335,True,5–<10%,6.193707897749574,1
2349,575,0.01,11,0.01317122244927559,0.012508389743806027,True,5–<10%,6.193707897749574,1
2350,575,0.01,12,0.008294067699086517,-0.00277226319068407,True,5–<10%,6.193707897749574,1
2351,575,0.01,13,0.0035240719666376308,0.012406642576872516,True,5–<10%,6.193707897749574,1
2352,575,0.01,14,-0.01348538373129622,-0.004893342815099362,True,5–<10%,6.193707897749574,1
2353,575,0.01,15,0.0013785713415107276,-0.0020410716717308565,True,5–<10%,6.193707897749574,1
2354,575,0.01,16,-0.010586131850760317,0.004343876219273989,True,5–<10%,6.193707897749574,1
2355,575,0.01,17,-0.00694950869227925,0.01589173798179748,True,5–<10%,6.193707897749574,1
2356,575,0.01,18,-0.013894188483397872,0.005955331379872435,True,5–<10%,6.193707897749574,1
2357,575,0.01,19,0.005844802800828761,0.0035811215493141983,True,5–<10%,6.193707897749574,1
2358,575,0.05,0,0.03178593164802944,0.019574861652115954,True,5–<10%,6.193707897749574,1
2359,575,0.05,1,-0.03550663119857813,-0.016101377237305495,True,5–<10%,6.193707897749574,1
2360,575,0.05,2,0.0017728628821834073,0.12458052724701957,True,5–<10%,6.193707897749574,1
2361,575,0.05,3,-0.0038752357755353767,0.05557218414084828,True,5–<10%,6.193707897749574,1
2362,575,0.05,4,-0.03914339073929665,-0.02956702074323367,True,5–<10%,6.193707897749574,1
2363,575,0.05,5,-0.0009929052787070508,-0.06474647570771856,True,5–<10%,6.193707897749574,1
2364,575,0.05,6,0.0829717841819822,-0.009179797405329548,True,5–<10%,6.193707897749574,1
2365,575,0.05,7,-0.05304968288811599,0.05643392186546056,True,5–<10%,6.193707897749574,1
2366,575,0.05,8,-0.04734382393456204,-0.038003798989171195,True,5–<10%,6.193707897749574,1
2367,575,0.05,9,-0.06825143226172346,-0.03909018223844572,True,5–<10%,6.193707897749574,1
2368,575,0.05,10,-0.02918257910098897,0.013485235478887168,True,5–<10%,6.193707897749574,1
2369,575,0.05,11,0.06585611224637795,0.06254194871903014,True,5–<10%,6.193707897749574,1
2370,575,0.05,12,0.041470338495432586,-0.01386131595342035,True,5–<10%,6.193707897749574,1
2371,575,0.05,13,0.017620359833188156,0.06203321288436258,True,5–<10%,6.193707897749574,1
2372,575,0.05,14,-0.0674269186564811,-0.024466714075496814,True,5–<10%,6.193707897749574,1
2373,575,0.05,15,0.006892856707553638,-0.010205358358654283,True,5–<10%,6.193707897749574,1
2374,575,0.05,16,-0.05293065925380158,0.021719381096369943,True,5–<10%,6.193707897749574,1
2375,575,0.05,17,-0.034747543461396246,0.07945868990898741,True,5–<10%,6.193707897749574,1
2376,575,0.05,18,-0.06947094241698935,0.029776656899362177,True,5–<10%,6.193707897749574,1
